dataset	specimen_id	region_type	crop_path	source_file	area_fraction	candidate_panel_id	class_counts_json	coverage_gain_ids_json	coverage_gain_n	covered_unit_ids_json	covered_unit_n	crop_reason	final_crop_bbox_xyxy	panel_area_fraction	panel_bbox_xyxy	panel_kind	panel_score	queue_id	queue_rank	queue_stage	reason
main500	BM000521866	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000521866/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000521866/05_final_queue/final_ocr_queue.tsv	0.009221986117013742	P0003	"{""database label"": 1, ""handwritten note"": 1}"	"[""Y0142"", ""Y0177""]"	2	"[""Y0142"", ""Y0177""]"	2	tight_union_of_text_children	[1231, 0, 1500, 121]	0.00665080039665675	[1255, 0, 1497, 97]	text	4.059056408668109	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM000521903	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000521903/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000521903/05_final_queue/final_ocr_queue.tsv	0.17625451916124368	P0002	"{""annotation label"": 1, ""catalog number"": 2, ""database label"": 1, ""handwritten note"": 2, ""printed label"": 1, ""type specimen label"": 1}"	"[""Y0057"", ""Y0065"", ""Y0096"", ""Y0099"", ""Y0106"", ""Y0126"", ""Y0132"", ""Y0138""]"	8	"[""Y0057"", ""Y0065"", ""Y0096"", ""Y0099"", ""Y0106"", ""Y0126"", ""Y0132"", ""Y0138""]"	8	tight_union_of_text_children	[946, 0, 1500, 1100]	0.1453353579175705	[996, 1, 1499, 1000]	text	15.534665727336218	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
main500	BM000521903	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000521903/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000521903/05_final_queue/final_ocr_queue.tsv	0.2312234273318872	P0001	"{""annotation label"": 1, ""handwritten note"": 2, ""primary specimen label"": 2, ""printed label"": 5}"	"[""Y0002"", ""Y0075"", ""Y0085"", ""Y0101"", ""Y0104"", ""Y0105"", ""Y0123"", ""Y0124"", ""Y0131"", ""Y0137""]"	10	"[""Y0002"", ""Y0075"", ""Y0085"", ""Y0101"", ""Y0104"", ""Y0105"", ""Y0123"", ""Y0124"", ""Y0131"", ""Y0137""]"	10	tight_union_of_text_children	[385, 1577, 1500, 2294]	0.16282603036876356	[479, 1637, 1422, 2234]	text	20.890074092798372	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=10
main500	BM000521903	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000521903/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000521903/05_final_queue/final_ocr_queue.tsv	0.007207519884309472	P0003	"{""handwritten note"": 1}"	"[""Y0028""]"	1	"[""Y0028""]"	1	tight_union_of_text_children	[1029, 1285, 1207, 1425]	0.0034591467823571944	[1053, 1309, 1183, 1401]	text	3.1617917505599453	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000522091	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000522091/05_final_queue/crops/Q0001_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000522091/05_final_queue/final_ocr_queue.tsv	0.010477998274374461	P0002	"{""handwritten note"": 1, ""printed label"": 1}"	"[""Y0077"", ""Y0131""]"	2	"[""Y0077"", ""Y0131""]"	2	tight_union_of_text_children	[0, 0, 264, 138]	0.0076985907391429395	[1, 2, 240, 114]	text	4.656595558668109	Q0001	1	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM000522091	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000522091/05_final_queue/crops/Q0002_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000522091/05_final_queue/final_ocr_queue.tsv	0.4732528041415013	P0001	"{""annotation label"": 2, ""handwritten note"": 8, ""printed label"": 9, ""type specimen label"": 4}"	"[""Y0004"", ""Y0030"", ""Y0067"", ""Y0074"", ""Y0088"", ""Y0100"", ""Y0116"", ""Y0117"", ""Y0121"", ""Y0122"", ""Y0126"", ""Y0139"", ""Y0146"", ""Y0147"", ""Y0153"", ""Y0157"", ""Y0164"", ""Y0168"", ""Y0170"", ""Y0171"", ""Y0179"", ""Y0183"", ""Y0185"", ""Y0188""]"	24	"[""Y0004"", ""Y0030"", ""Y0067"", ""Y0074"", ""Y0088"", ""Y0100"", ""Y0116"", ""Y0117"", ""Y0121"", ""Y0122"", ""Y0126"", ""Y0139"", ""Y0146"", ""Y0147"", ""Y0153"", ""Y0157"", ""Y0164"", ""Y0168"", ""Y0170"", ""Y0171"", ""Y0179"", ""Y0183"", ""Y0185"", ""Y0188""]"	24	tight_union_of_text_children	[0, 1221, 1500, 2318]	0.4226568881219442	[19, 1321, 1493, 2318]	text	10.858854022586986	Q0002	2	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=24
main500	BM000546829	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/crops/Q0001_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000546829/05_final_queue/final_ocr_queue.tsv	0.021876360470178494	P0002	"{""handwritten note"": 1}"	"[""Y0039""]"	1	"[""Y0039""]"	1	tight_union_of_text_children	[1165, 743, 1500, 968]	0.015103178058336962	[1194, 767, 1488, 944]	text	2.981613970559945	Q0001	1	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000546829	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/crops/Q0002_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000546829/05_final_queue/final_ocr_queue.tsv	0.05215962850094326	P0003	"{""primary specimen label"": 1}"	"[""Y0070""]"	1	"[""Y0070""]"	1	tight_union_of_text_children	[998, 66, 1500, 424]	0.037190538383398634	[1041, 96, 1471, 394]	text	2.716158630559945	Q0002	2	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000546829	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000546829/05_final_queue/final_ocr_queue.tsv	0.011499346974314322	P0004	"{""handwritten note"": 1}"	"[""Y0102""]"	1	"[""Y0102""]"	1	tight_union_of_text_children	[37, 0, 318, 141]	0.00662719489188797	[61, 19, 294, 117]	text	2.706514240559945	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000546829	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/crops/Q0004_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000546829/05_final_queue/final_ocr_queue.tsv	0.5067479320853286	P0001	"{""annotation label"": 3, ""barcode label"": 1, ""catalog number"": 1, ""handwritten note"": 3, ""herbarium stamp"": 1, ""primary specimen label"": 3, ""printed label"": 7}"	"[""Y0010"", ""Y0024"", ""Y0084"", ""Y0086"", ""Y0105"", ""Y0123"", ""Y0124"", ""Y0133"", ""Y0141"", ""Y0144"", ""Y0148"", ""Y0154"", ""Y0157"", ""Y0163"", ""Y0165"", ""Y0167"", ""Y0171"", ""Y0172"", ""Y0173""]"	19	"[""Y0010"", ""Y0024"", ""Y0084"", ""Y0086"", ""Y0105"", ""Y0123"", ""Y0124"", ""Y0133"", ""Y0141"", ""Y0144"", ""Y0148"", ""Y0154"", ""Y0157"", ""Y0163"", ""Y0165"", ""Y0167"", ""Y0171"", ""Y0172"", ""Y0173""]"	19	tight_union_of_text_children	[0, 1133, 1500, 2297]	0.43542127412567116	[71, 1239, 1489, 2297]	text	8.494647565888497	Q0004	4	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=19
main500	BM000547082	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000547082/05_final_queue/final_ocr_queue.tsv	0.1353254970251052	P0001	"{""annotation label"": 1, ""catalog number"": 1, ""handwritten note"": 3, ""primary specimen label"": 1, ""printed label"": 8, ""type specimen label"": 1}"	"[""Y0013"", ""Y0031"", ""Y0049"", ""Y0060"", ""Y0072"", ""Y0091"", ""Y0096"", ""Y0112"", ""Y0137"", ""Y0153"", ""Y0158"", ""Y0168"", ""Y0169"", ""Y0174"", ""Y0176""]"	15	"[""Y0013"", ""Y0031"", ""Y0049"", ""Y0060"", ""Y0072"", ""Y0091"", ""Y0096"", ""Y0112"", ""Y0137"", ""Y0153"", ""Y0158"", ""Y0168"", ""Y0169"", ""Y0174"", ""Y0176""]"	15	tight_union_of_text_children	[0, 1599, 668, 2297]	0.11169293281091279	[0, 1662, 607, 2296]	text	28.04295794223978	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM000547082	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000547082/05_final_queue/final_ocr_queue.tsv	0.08658627194891888	P0002	"{""handwritten note"": 1, ""printed label"": 4}"	"[""Y0003"", ""Y0114"", ""Y0170"", ""Y0171"", ""Y0172""]"	5	"[""Y0003"", ""Y0114"", ""Y0170"", ""Y0171"", ""Y0172""]"	5	tight_union_of_text_children	[737, 0, 1500, 391]	0.06820780728486432	[803, 0, 1465, 355]	text	11.198111669228055	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	BM000547082	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000547082/05_final_queue/final_ocr_queue.tsv	0.07399332462632419	P0004	"{""handwritten note"": 1, ""primary specimen label"": 1}"	"[""Y0042"", ""Y0083""]"	2	"[""Y0042"", ""Y0083""]"	2	tight_union_of_text_children	[0, 0, 496, 514]	0.05529879553040197	[15, 34, 452, 470]	text	5.0501642986681095	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM000547082	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000547082/05_final_queue/final_ocr_queue.tsv	0.04026092004063271	P0003	"{""catalog number"": 2, ""printed label"": 1, ""type specimen label"": 1}"	"[""Y0121"", ""Y0142"", ""Y0155"", ""Y0164""]"	4	"[""Y0121"", ""Y0142"", ""Y0155"", ""Y0164""]"	4	tight_union_of_text_children	[1351, 576, 1500, 1507]	0.02564214192424902	[1375, 654, 1489, 1429]	text	8.4681206124341	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	BM000551636	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000551636/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000551636/05_final_queue/final_ocr_queue.tsv	0.31328976034858386	P0001	"{""catalog number"": 1, ""handwritten note"": 4, ""primary specimen label"": 1, ""printed label"": 6, ""type specimen label"": 2}"	"[""Y0004"", ""Y0013"", ""Y0039"", ""Y0060"", ""Y0104"", ""Y0129"", ""Y0139"", ""Y0152"", ""Y0160"", ""Y0177"", ""Y0178"", ""Y0180"", ""Y0201"", ""Y0202"", ""Y0204""]"	15	"[""Y0004"", ""Y0013"", ""Y0039"", ""Y0060"", ""Y0104"", ""Y0129"", ""Y0139"", ""Y0152"", ""Y0160"", ""Y0177"", ""Y0178"", ""Y0180"", ""Y0201"", ""Y0202"", ""Y0204""]"	15	tight_union_of_text_children	[0, 1576, 1500, 2295]	0.27385853304284674	[1, 1639, 1488, 2273]	text	27.82747547110221	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=15
main500	BM000551636	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000551636/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000551636/05_final_queue/final_ocr_queue.tsv	0.14978707334785765	P0002	"{""barcode label"": 1, ""catalog number"": 2, ""database label"": 1, ""handwritten note"": 2, ""type specimen label"": 2}"	"[""Y0106"", ""Y0114"", ""Y0115"", ""Y0138"", ""Y0159"", ""Y0161"", ""Y0163"", ""Y0164""]"	8	"[""Y0106"", ""Y0114"", ""Y0115"", ""Y0138"", ""Y0159"", ""Y0161"", ""Y0163"", ""Y0164"", ""Y0180""]"	9	tight_union_of_text_children	[1153, 272, 1500, 1758]	0.10932519970951343	[1183, 396, 1487, 1634]	text	15.61088704733622	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
main500	BM000551636	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000551636/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000551636/05_final_queue/final_ocr_queue.tsv	0.01183848946986202	P0003	"{""handwritten note"": 1, ""primary specimen label"": 1}"	"[""Y0049"", ""Y0196""]"	2	"[""Y0049"", ""Y0196""]"	2	tight_union_of_text_children	[5, 0, 292, 142]	0.008192302106027597	[29, 0, 268, 118]	text	5.13745226866811	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
main500	BM000561307	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.05317460317460317	P0002	"{""annotation label"": 1, ""handwritten note"": 2, ""herbarium stamp"": 2, ""primary specimen label"": 1}"	"[""Y0019"", ""Y0029"", ""Y0098"", ""Y0132"", ""Y0149"", ""Y0176""]"	6	"[""Y0019"", ""Y0029"", ""Y0098"", ""Y0132"", ""Y0149"", ""Y0176""]"	6	tight_union_of_text_children	[496, 1389, 1032, 1639]	0.03575079365079365	[541, 1413, 987, 1615]	text	10.753517109055315	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=6
main500	BM000561307	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.06762857142857143	P0003	"{""catalog number"": 1, ""database label"": 1, ""handwritten note"": 1, ""printed label"": 1, ""type specimen label"": 1}"	"[""Y0066"", ""Y0143"", ""Y0154"", ""Y0173"", ""Y0177""]"	5	"[""Y0066"", ""Y0143"", ""Y0154"", ""Y0173"", ""Y0177""]"	5	tight_union_of_text_children	[0, 335, 162, 1387]	0.04588571428571429	[6, 423, 138, 1299]	text	9.914835719228055	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
main500	BM000561307	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0003_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.14178531746031747	P0001	"{""annotation label"": 4, ""handwritten note"": 1, ""type specimen label"": 1}"	"[""Y0084"", ""Y0121"", ""Y0144"", ""Y0161"", ""Y0178"", ""Y0192""]"	6	"[""Y0084"", ""Y0121"", ""Y0144"", ""Y0161"", ""Y0178"", ""Y0192""]"	6	tight_union_of_text_children	[1069, 851, 1500, 1680]	0.10653333333333333	[1107, 922, 1483, 1636]	text	11.698880539055313	Q0003	3	main	main; main_text_label_panel; tight_union_of_text_children; gain=6
main500	BM000561307	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.026245238095238096	P0004	"{""handwritten note"": 1, ""primary specimen label"": 1, ""type specimen label"": 1}"	"[""Y0106"", ""Y0164"", ""Y0175""]"	3	"[""Y0106"", ""Y0164"", ""Y0175""]"	3	tight_union_of_text_children	[11, 1469, 464, 1615]	0.014661111111111111	[49, 1493, 426, 1591]	text	6.87910749111989	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
main500	BM000561307	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.019940079365079365	P0005	"{""handwritten note"": 1}"	"[""Y0082""]"	1	"[""Y0082""]"	1	tight_union_of_text_children	[1020, 0, 1481, 109]	0.009472222222222222	[1058, 23, 1443, 85]	text	2.752552210559945	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000561307	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0006_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.01900357142857143	P0006	"{""handwritten note"": 1}"	"[""Y0095""]"	1	"[""Y0095""]"	1	tight_union_of_text_children	[0, 0, 313, 153]	0.012382539682539682	[17, 13, 286, 129]	text	2.7141617805599454	Q0006	6	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000561307	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000561307/05_final_queue/crops/Q0007_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000561307/05_final_queue/final_ocr_queue.tsv	0.018726190476190476	P0007	"{""handwritten note"": 1}"	"[""Y0128""]"	1	"[""Y0128""]"	1	tight_union_of_text_children	[1131, 656, 1494, 786]	0.00985952380952381	[1161, 680, 1464, 762]	text	2.650958170559945	Q0007	7	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
main500	BM000562804	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000562804/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000562804/05_final_queue/final_ocr_queue.tsv	0.11198179979777553	P0001	"{""annotation label"": 1, ""catalog number"": 2, ""handwritten note"": 4, ""herbarium stamp"": 1, ""printed label"": 1, ""type specimen label"": 2}"	"[""Y0002"", ""Y0058"", ""Y0087"", ""Y0093"", ""Y0116"", ""Y0127"", ""Y0131"", ""Y0152"", ""Y0165"", ""Y0170"", ""Y0172""]"	11	"[""Y0002"", ""Y0058"", ""Y0087"", ""Y0093"", ""Y0116"", ""Y0127"", ""Y0131"", ""Y0152"", ""Y0165"", ""Y0170"", ""Y0172""]"	11	tight_union_of_text_children	[0, 3513, 2499, 3956]	0.09425286798238001	[138, 3553, 2491, 3949]	text	22.404310479788	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=11
main500	BM000562804	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000562804/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000562804/05_final_queue/final_ocr_queue.tsv	0.022095794839675	P0002	"{""handwritten note"": 2, ""primary specimen label"": 1, ""printed label"": 3, ""type specimen label"": 1}"	"[""Y0059"", ""Y0075"", ""Y0090"", ""Y0106"", ""Y0134"", ""Y0159"", ""Y0161""]"	7	"[""Y0059"", ""Y0075"", ""Y0090"", ""Y0106"", ""Y0134"", ""Y0159"", ""Y0161""]"	7	tight_union_of_text_children	[1639, 0, 2499, 254]	0.01806789449854765	[1717, 1, 2497, 230]	text	14.040275441679835	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=7
main500	BM000562804	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000562804/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000562804/05_final_queue/final_ocr_queue.tsv	0.06685788572253977	P0003	"{""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 2}"	"[""Y0052"", ""Y0060"", ""Y0130"", ""Y0160""]"	4	"[""Y0052"", ""Y0060"", ""Y0130"", ""Y0160""]"	4	tight_union_of_text_children	[0, 0, 612, 1080]	0.052558536053450705	[19, 20, 558, 984]	text	8.4979025324341	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
main500	BM000574146	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000574146/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/main500_yoloe26_redpurple_v4/02_boxlogic/BM000574146/05_final_queue/final_ocr_queue.tsv	0.16390528233151183	P0001	"{""annotation label"": 2, ""catalog number"": 5, ""handwritten note"": 5, ""printed label"": 12}"	"[""Y0006"", ""Y0009"", ""Y0108"", ""Y0123"", ""Y0124"", ""Y0131"", ""Y0143"", ""Y0145"", ""Y0156"", ""Y0163"", ""Y0168"", ""Y0169"", ""Y0172"", ""Y0200"", ""Y0211"", ""Y0232"", ""Y0233"", ""Y0235"", ""Y0238"", ""Y0240"", ""Y0257"", ""Y0262"", ""Y0267"", ""Y0271""]"	24	"[""Y0006"", ""Y0009"", ""Y0108"", ""Y0123"", ""Y0124"", ""Y0131"", ""Y0143"", ""Y0145"", ""Y0156"", ""Y0163"", ""Y0168"", ""Y0169"", ""Y0172"", ""Y0200"", ""Y0211"", ""Y0232"", ""Y0233"", ""Y0235"", ""Y0238"", ""Y0240"", ""Y0257"", ""Y0262"", ""Y0267"", ""Y0271""]"	24	tight_union_of_text_children	[892, 1308, 1500, 2196]	0.12699544626593806	[946, 1386, 1483, 2165]	text	44.6976688948682	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=24
